match_id,competition_id
3901252,7
3901251,7
3901250,7
3901249,7
3901248,7
3901247,7
3901246,7
3901245,7
3901244,7
3901243,7
3901242,7
3901241,7
3901240,7
3901238,7
3901237,7
3901236,7
3901235,7
3901234,7
3901233,7
3901232,7
3901231,7
3901230,7
3901229,7
3901228,7
3901227,7
3901226,7
3901225,7
3901224,7
3901223,7
3901222,7
3901221,7
3901220,7
3901219,7
3901218,7
3901217,7
3901216,7
3901215,7
3901214,7
3901213,7
3901212,7
3901211,7
3901210,7
3901209,7
3901208,7
3901207,7
3901206,7
3901205,7
3901204,7
3901203,7
3901202,7
3901201,7
3901200,7
3901199,7
3901198,7
3901197,7
3901196,7
3901195,7
3901194,7
3901193,7
3901192,7
3901191,7
3901190,7
3901189,7
3901187,7
3901186,7
3901185,7
3901183,7
3901181,7
3901180,7
3901179,7
3901177,7
3901176,7
3901175,7
3901174,7
3901173,7
3901172,7
3901171,7
3901167,7
3901165,7
3901164,7
3901163,7
3901162,7
3901161,7
3901160,7
3901159,7
3901158,7
3901157,7
3901156,7
3901155,7
3901154,7
3901153,7
3901152,7
3901151,7
3901150,7
3901149,7
3901148,7
3901147,7
3901146,7
3901145,7
3901144,7
3900608,7
3900602,7
3829518,7
3829479,7
3829478,7
3829519,7
3829416,7
3829459,7
3900636,7
3900633,7
3900628,7
3900627,7
3900625,7
3900624,7
3900616,7
3900617,7
3900609,7
3900604,7
3900605,7
3900603,7
3900606,7
3900600,7
3900598,7
3900597,7
3900599,7
3900592,7
3900595,7
3900593,7
3900590,7
3900589,7
3900588,7
3900586,7
3900584,7
3900582,7
3900583,7
3900585,7
3900570,7
3900567,7
3900568,7
3900549,7
3900548,7
3900547,7
3900545,7
3900546,7
3900544,7
3900540,7
3900539,7
3900533,7
3900538,7
3900537,7
3900536,7
3900534,7
3900535,7
3900530,7
3900532,7
3900531,7
3900529,7
3900528,7
3900522,7
3900523,7
3900521,7
3900518,7
3900519,7
3900511,7
3900514,7
3900515,7
3829512,7
3829495,7
3900491,7
3900504,7
3900506,7
3900505,7
3829496,7
3829514,7
3829499,7
3829469,7
3829454,7
3829439,7
3829513,7
3829510,7
3829445,7
3829433,7
3829466,7
3900639,7
3900638,7
3900637,7
3900635,7
3900634,7
3900632,7
3900631,7
3900630,7
3900629,7
3900626,7
3900623,7
3900622,7
3900621,7
3900620,7
3900619,7
3900618,7
3900615,7
3900614,7
3900613,7
3900612,7
3900611,7
3900610,7
3900581,7
3900580,7
3900579,7
3900578,7
3900577,7
3900576,7
3900575,7
3900574,7
3900573,7
3900572,7
3900571,7
3900569,7
3900566,7
3900565,7
3900564,7
3900563,7
3900562,7
3900561,7
3900560,7
3900559,7
3900558,7
3900557,7
3900556,7
3900555,7
3900554,7
3900553,7
3900552,7
3900551,7
3900550,7
3900543,7
3900542,7
3900527,7
3900526,7
3900525,7
3900524,7
3900520,7
3900516,7
3900513,7
3900512,7
3900510,7
3900509,7
3900508,7
3900507,7
3900503,7
3900502,7
3900501,7
3900500,7
3900499,7
3900498,7
3900497,7
3900496,7
3900495,7
3900494,7
3900493,7
3900492,7
3900490,7
3829438,7
3829413,7
3829428,7
3829522,7
3829521,7
3829520,7
3829517,7
3829516,7
3829515,7
3829511,7
3829509,7
3829508,7
3829507,7
3829506,7
3829505,7
3829504,7
3829503,7
3829502,7
3829501,7
3829500,7
3829498,7
3829497,7
3829494,7
3829493,7
3829492,7
3829491,7
3829490,7
3829489,7
3829488,7
3829487,7
3829486,7
3829485,7
3829484,7
3829483,7
3829482,7
3829481,7
3829480,7
3829477,7
3829476,7
3829475,7
3829474,7
3829473,7
3829472,7
3829471,7
3829468,7
3829467,7
3829465,7
3829464,7
3829463,7
3829462,7
3829461,7
3829460,7
3829458,7
3829457,7
3829456,7
3829455,7
3829453,7
3829452,7
3829451,7
3829450,7
3829449,7
3829448,7
3829447,7
3829446,7
3829444,7
3829443,7
3829442,7
3829441,7
3829440,7
3829437,7
3829436,7
3829435,7
3829434,7
3829432,7
3829431,7
3829430,7
3829429,7
3829427,7
3829426,7
3829425,7
3829424,7
3829423,7
3829422,7
3829421,7
3829420,7
3829419,7
3829418,7
3829417,7
3829415,7
3829414,7
3904629,72
3906390,72
3906389,72
3904628,72
3893806,72
3893801,72
3893797,72
3893822,72
3893814,72
3893790,72
3901832,72
3902968,72
3902967,72
3901797,72
3901796,72
3902240,72
3902239,72
3893808,72
3901833,72
3893826,72
3901736,72
3901735,72
3901734,72
3901733,72
3893823,72
3893811,72
3893812,72
3893813,72
3893810,72
3893809,72
3893807,72
3893804,72
3893788,72
3893798,72
3893789,72
3893794,72
3893792,72
3893791,72
3893787,72
3893834,72
3893833,72
3893832,72
3893831,72
3893830,72
3893829,72
3893828,72
3893827,72
3893825,72
3893824,72
3893821,72
3893820,72
3893819,72
3893818,72
3893817,72
3893816,72
3893815,72
3893805,72
3893803,72
3893802,72
3893800,72
3893799,72
3893796,72
3893795,72
3893793,72
22949,72
22943,72
22944,72
22961,72
22964,72
68357,72
22933,72
22963,72
68311,72
22940,72
22945,72
22956,72
22966,72
68344,72
68345,72
69163,72
68346,72
68355,72
69301,72
69137,72
69208,72
22936,72
22973,72
68337,72
22981,72
22974,72
22924,72
69321,72
22983,72
68312,72
22921,72
22926,72
22930,72
22934,72
22939,72
69202,72
22942,72
22948,72
22955,72
22962,72
22980,72
22984,72
68338,72
68343,72
68362,72
69191,72
69188,72
69199,72
69258,72
69284,72
69205,72
69161,72
3889082,81
3889115,81
3888721,87
3888754,87
3750248,87
3890561,9
3890505,9
3890511,9
3890515,9
3890411,9
3890397,9
3890401,9
3890396,9
3890384,9
3890385,9
3890282,9
3890287,9
3890269,9
3890268,9
3890402,9
3890564,9
3890563,9
3890562,9
3890560,9
3890559,9
3890558,9
3890557,9
3890556,9
3890555,9
3890554,9
3890553,9
3890552,9
3890551,9
3890550,9
3890549,9
3890548,9
3890547,9
3890546,9
3890545,9
3890544,9
3890543,9
3890542,9
3890541,9
3890540,9
3890539,9
3890538,9
3890537,9
3890536,9
3890535,9
3890534,9
3890533,9
3890532,9
3890531,9
3890530,9
3890529,9
3890528,9
3890527,9
3890526,9
3890525,9
3890524,9
3890523,9
3890522,9
3890521,9
3890520,9
3890519,9
3890518,9
3890517,9
3890516,9
3890514,9
3890513,9
3890512,9
3890510,9
3890509,9
3890508,9
3890507,9
3890506,9
3890504,9
3890503,9
3890502,9
3890501,9
3890500,9
3890499,9
3890498,9
3890497,9
3890496,9
3890495,9
3890494,9
3890493,9
3890492,9
3890491,9
3890490,9
3890489,9
3890488,9
3890487,9
3890486,9
3890485,9
3890484,9
3890483,9
3890482,9
3890481,9
3890480,9
3890479,9
3890478,9
3890477,9
3890476,9
3890475,9
3890474,9
3890473,9
3890472,9
3890471,9
3890470,9
3890469,9
3890468,9
3890467,9
3890466,9
3890465,9
3890464,9
3890463,9
3890462,9
3890461,9
3890460,9
3890459,9
3890458,9
3890457,9
3890456,9
3890455,9
3890454,9
3890453,9
3890452,9
3890451,9
3890450,9
3890449,9
3890448,9
3890447,9
3890446,9
3890445,9
3890444,9
3890443,9
3890442,9
3890441,9
3890440,9
3890439,9
3890438,9
3890437,9
3890436,9
3890435,9
3890434,9
3890433,9
3890432,9
3890431,9
3890430,9
3890429,9
3890428,9
3890427,9
3890426,9
3890425,9
3890424,9
3890423,9
3890422,9
3890421,9
3890420,9
3890419,9
3890418,9
3890417,9
3890416,9
3890415,9
3890414,9
3890413,9
3890412,9
3890410,9
3890409,9
3890408,9
3890407,9
3890406,9
3890405,9
3890404,9
3890403,9
3890400,9
3890399,9
3890398,9
3890395,9
3890394,9
3890393,9
3890392,9
3890391,9
3890390,9
3890389,9
3890388,9
3890387,9
3890386,9
3890383,9
3890382,9
3890381,9
3890380,9
3890379,9
3890378,9
3890377,9
3890376,9
3890375,9
3890374,9
3890373,9
3890372,9
3890371,9
3890370,9
3890369,9
3890368,9
3890367,9
3890366,9
3890365,9
3890364,9
3890363,9
3890362,9
3890361,9
3890360,9
3890359,9
3890358,9
3890357,9
3890356,9
3890355,9
3890354,9
3890353,9
3890352,9
3890351,9
3890350,9
3890349,9
3890348,9
3890347,9
3890346,9
3890345,9
3890344,9
3890343,9
3890342,9
3890341,9
3890340,9
3890339,9
3890338,9
3890337,9
3890336,9
3890335,9
3890334,9
3890333,9
3890332,9
3890331,9
3890330,9
3890329,9
3890328,9
3890327,9
3890326,9
3890325,9
3890324,9
3890323,9
3890322,9
3890321,9
3890320,9
3890319,9
3890318,9
3890317,9
3890316,9
3890315,9
3890314,9
3890313,9
3890312,9
3890311,9
3890310,9
3890309,9
3890308,9
3890307,9
3890306,9
3890305,9
3890304,9
3890303,9
3890302,9
3890301,9
3890300,9
3890299,9
3890298,9
3890297,9
3890296,9
3890295,9
3890294,9
3890293,9
3890292,9
3890291,9
3890290,9
3890289,9
3890288,9
3890286,9
3890285,9
3890284,9
3890283,9
3890281,9
3890280,9
3890279,9
3890278,9
3890277,9
3890276,9
3890275,9
3890274,9
3890273,9
3890272,9
3890271,9
3890270,9
3890267,9
3890266,9
3890265,9
3890264,9
3890263,9
3890262,9
3890261,9
3890260,9
3890259,9
